Time t / s,Voltage U_B1 / V,Temperature &J_A11 / °C,Temperature &J_A12 / °C
17.9,4.975,20.1702782375632,22.8417819839244
18,4.98,20.2713802494933,22.8417819839244
18.1,4.98,20.2713802494933,22.9428839958545
18.2,4.98,20.1702782375632,22.8417819839244
18.3,4.98,20.1702782375632,22.8417819839244
18.4,4.98,20.1702782375632,22.8417819839244
18.501,4.98,20.1702782375632,22.8417819839244
18.599,4.98,20.1702782375632,22.8417819839244
18.7,4.975,20.2713802494933,22.8417819839244
18.8,4.98,20.2713802494933,22.8417819839244
18.9,4.98,20.2713802494933,22.8417819839244
19.001,4.975,20.2713802494933,22.8417819839244
19.101,4.98,20.1702782375632,22.9428839958545
19.199,4.975,20.1702782375632,22.8417819839244
19.3,4.985,20.1702782375632,22.7406799719944
19.4,4.975,20.1702782375632,22.8417819839244
19.5,4.98,20.1702782375632,22.8417819839244
19.6,4.975,20.2713802494933,22.8417819839244
19.7,4.975,20.2713802494933,22.8417819839244
19.801,4.985,20.2713802494933,22.8417819839244
19.899,4.98,20.1702782375632,22.8417819839244
20.001,4.985,20.2713802494933,22.8417819839244
20.1,4.975,20.1702782375632,22.8417819839244
20.201,4.975,20.1702782375632,22.8417819839244
20.3,4.98,20.1702782375632,22.8417819839244
20.399,4.98,20.1702782375632,22.8417819839244
20.5,4.98,20.1702782375632,22.8417819839244
20.6,4.98,20.1702782375632,22.8417819839244
20.7,4.975,20.1702782375632,22.8417819839244
20.8,4.975,20.1702782375632,22.8417819839244
20.9,4.975,20.2713802494933,22.6823787536178
21.001,4.98,20.1702782375632,22.7834807655478
21.1,4.98,20.1702782375632,22.7834807655478
21.2,4.975,20.1702782375632,22.7834807655478
21.3,4.985,20.2713802494933,22.7834807655478
21.399,4.975,20.1702782375632,22.6823787536178
21.499,4.98,20.1702782375632,22.8845827774779
21.599,4.975,20.1702782375632,22.7834807655478
21.699,4.975,20.1702782375632,22.7834807655478
21.799,4.98,20.2713802494933,22.7834807655478
21.903,4.98,20.2713802494933,22.7834807655478
22,4.98,20.1702782375632,22.8417819839244
22.101,4.98,20.1702782375632,22.8417819839244
22.199,4.98,20.1702782375632,22.8417819839244
22.301,4.975,20.2713802494933,22.8417819839244
22.4,4.98,20.1702782375632,22.8417819839244
22.5,4.98,20.2713802494933,22.8417819839244
22.599,4.98,20.1702782375632,22.8417819839244
22.7,4.98,20.1702782375632,22.8417819839244
22.8,4.98,20.1702782375632,22.8417819839244
22.9,4.98,20.1702782375632,22.8417819839244
23,4.975,20.1702782375632,22.8417819839244
23.1,4.98,20.2713802494933,22.6823787536178
23.199,4.98,20.0691762256332,22.7834807655478
23.3,4.975,20.1702782375632,22.7834807655478
23.4,4.98,20.1702782375632,22.8845827774779
23.5,4.98,20.1702782375632,22.7834807655478
23.6,4.98,20.1702782375632,22.8845827774779
23.699,4.98,20.1702782375632,22.7834807655478
23.8,4.98,20.1702782375632,22.7834807655478
23.9,4.975,20.1702782375632,22.8845827774779
24,4.98,20.1702782375632,22.8845827774779
24.1,4.975,20.1702782375632,22.8845827774779
24.199,4.975,20.2713802494933,22.8417819839244
24.3,4.98,20.1702782375632,22.8417819839244
24.4,4.98,20.1702782375632,22.9428839958545
24.499,4.975,20.1702782375632,22.9428839958545
24.6,4.975,20.2713802494933,22.9428839958545
24.701,4.98,20.1702782375632,22.8417819839244
24.8,4.98,20.1702782375632,22.9428839958545
24.9,4.985,20.1702782375632,22.9428839958545
24.999,4.975,20.1702782375632,22.9428839958545
25.1,4.98,20.1702782375632,22.9428839958545
25.199,4.98,20.1702782375632,22.8417819839244
25.301,4.98,20.1702782375632,22.8417819839244
25.4,4.975,20.1702782375632,22.9428839958545
25.499,4.975,20.1702782375632,22.9428839958545
25.6,4.98,20.1702782375632,22.9428839958545
25.7,4.98,20.1702782375632,22.9428839958545
25.799,4.98,20.2713802494933,22.9428839958545
25.9,4.98,20.1702782375632,22.9428839958545
25.999,4.98,20.1702782375632,22.9428839958545
26.1,4.975,20.2713802494933,22.9428839958545
26.2,4.98,20.1702782375632,22.9428839958545
26.299,4.98,20.1702782375632,22.9428839958545
26.401,4.975,20.2713802494933,22.9428839958545
26.5,4.98,20.1702782375632,22.9428839958545
26.6,4.985,20.1702782375632,23.0439860077845
26.7,4.975,20.1702782375632,22.9428839958545
26.8,4.98,20.1702782375632,22.9428839958545
26.9,4.98,20.1702782375632,22.9428839958545
27,4.98,20.1702782375632,23.0439860077845
27.1,4.98,20.1702782375632,22.9428839958545
27.2,4.98,20.1702782375632,22.9428839958545
27.299,4.98,20.1702782375632,23.0439860077845
27.4,4.98,20.1702782375632,22.9428839958545
27.499,4.975,20.2713802494933,22.9428839958545
27.601,4.98,20.1702782375632,22.9428839958545
27.7,4.98,20.1702782375632,23.0439860077845
27.8,4.975,20.1702782375632,22.9428839958545
27.9,4.98,20.1702782375632,23.0439860077845
28,4.98,20.1702782375632,23.0439860077845
28.1,4.98,20.1702782375632,22.9428839958545
28.199,4.98,20.1702782375632,23.0439860077845
28.3,4.98,20.1702782375632,23.0439860077845
28.4,4.98,20.1702782375632,23.0439860077845
28.5,4.98,20.1702782375632,23.0439860077845
28.599,4.975,20.2713802494933,22.9428839958545
28.7,4.98,20.1702782375632,23.0439860077845
28.8,4.985,20.0691762256332,23.0439860077845
28.9,4.975,20.1702782375632,23.0439860077845
28.999,4.975,20.1702782375632,23.0439860077845
29.101,4.98,20.1702782375632,23.0439860077845
29.2,4.975,20.0691762256332,23.0439860077845
29.3,4.98,20.1702782375632,23.0439860077845
29.4,4.98,20.1702782375632,23.0439860077845
29.5,4.975,20.1702782375632,23.0439860077845
29.6,4.98,20.1702782375632,23.0439860077845
29.7,4.98,20.2713802494933,23.0439860077845
29.8,4.98,20.1702782375632,23.0439860077845
29.9,4.975,20.1702782375632,23.0439860077845
30,4.985,20.1702782375632,23.0439860077845
30.1,4.98,20.1702782375632,23.0439860077845
30.201,4.98,20.1702782375632,23.1450880197145
30.3,4.975,20.1702782375632,23.1450880197145
30.4,4.98,20.1702782375632,23.1450880197145
30.5,4.975,20.0691762256332,23.0439860077845
30.601,4.975,20.2713802494933,23.1450880197145
30.7,4.98,20.1702782375632,23.1450880197145
30.8,4.98,20.3295804467487,23.0439860077845
30.9,4.98,20.2284784348186,23.1450880197145
30.999,4.975,20.3295804467487,23.1450880197145
31.1,4.985,20.1273764228886,23.1450880197145
31.199,4.98,20.2284784348186,23.1450880197145
31.3,4.98,20.2284784348186,23.1450880197145
31.4,4.98,20.2284784348186,23.2461900316446
31.5,4.98,20.2284784348186,23.1450880197145
31.599,4.975,20.2284784348186,23.1450880197145
31.7,4.985,20.2284784348186,23.1450880197145
31.799,4.98,20.2284784348186,23.1450880197145
31.899,4.98,20.2713802494933,23.0439860077845
32,4.975,20.1702782375632,23.1450880197145
32.1,4.98,20.1702782375632,23.1450880197145
32.2,4.975,20.1702782375632,23.1450880197145
32.301,4.975,20.1702782375632,23.1450880197145
32.4,4.98,20.1702782375632,23.1450880197145
32.501,4.98,20.1702782375632,23.1450880197145
32.6,4.98,20.0691762256332,23.1450880197145
32.7,4.975,20.2713802494933,23.1450880197145
32.8,4.98,20.1702782375632,23.2461900316446
32.9,4.98,20.1702782375632,23.1450880197145
33,4.975,20.2713802494933,23.086786801338
33.099,4.975,20.1702782375632,23.187888813268
33.2,4.98,20.1702782375632,23.187888813268
33.3,4.98,20.1702782375632,23.086786801338
33.399,4.98,20.2713802494933,23.187888813268
33.5,4.975,20.1702782375632,23.187888813268
33.601,4.98,20.0691762256332,23.187888813268
33.699,4.98,20.1702782375632,23.086786801338
33.8,4.985,20.1702782375632,23.187888813268
33.9,4.98,20.1702782375632,23.187888813268
34,4.98,20.1702782375632,23.187888813268
34.1,4.975,20.2713802494933,23.2461900316446
34.2,4.975,20.1702782375632,23.2461900316446
34.299,4.975,20.2713802494933,23.2461900316446
34.4,4.98,20.1702782375632,23.2461900316446
34.5,4.975,20.1702782375632,23.2461900316446
34.6,4.98,20.1702782375632,23.2461900316446
34.699,4.98,20.2713802494933,23.2461900316446
34.8,4.985,20.1702782375632,23.2461900316446
34.9,4.985,20.1702782375632,23.2461900316446
35,4.975,20.1702782375632,23.2461900316446
35.101,4.98,20.1702782375632,23.2461900316446
35.2,4.98,20.2713802494933,23.2461900316446
35.299,4.98,20.2713802494933,23.2461900316446
35.4,4.98,20.1702782375632,23.2461900316446
35.5,4.975,20.1702782375632,23.3472920435746
35.6,4.98,20.2713802494933,23.2461900316446
35.7,4.98,20.1702782375632,23.2461900316446
35.8,4.985,20.1702782375632,23.2461900316446
35.9,4.98,20.1702782375632,23.3472920435746
36.001,4.98,20.0691762256332,23.2461900316446
36.099,4.975,20.2713802494933,23.2461900316446
36.2,4.98,20.1702782375632,23.3472920435746
36.3,4.98,20.2713802494933,23.1450880197145
36.399,4.98,20.1702782375632,23.2461900316446
36.5,4.98,20.1702782375632,23.2461900316446
36.6,4.98,20.1702782375632,23.2461900316446
36.7,4.98,20.2713802494933,23.2461900316446
36.8,4.985,20.2713802494933,23.2461900316446
36.9,4.98,20.2713802494933,23.3472920435746
37,4.98,20.2713802494933,23.2461900316446
37.1,4.98,20.2713802494933,23.3472920435746
37.199,4.98,20.2713802494933,23.2461900316446
37.3,4.98,20.1702782375632,23.3472920435746
37.4,4.975,20.1702782375632,23.2461900316446
37.5,4.98,20.1702782375632,23.4483940555046
37.6,4.98,20.1702782375632,23.2461900316446
37.7,4.985,20.1702782375632,23.3472920435746
37.8,4.98,20.1702782375632,23.3472920435746
37.899,4.98,20.1702782375632,23.2461900316446
38,4.975,20.1702782375632,23.3472920435746
38.1,4.985,20.1702782375632,23.3472920435746
38.2,4.98,20.1702782375632,23.3472920435746
38.299,4.975,20.2713802494933,23.3472920435746
38.399,4.985,20.1702782375632,23.2461900316446
38.5,4.98,20.2713802494933,23.3472920435746
38.601,4.98,20.1702782375632,23.3472920435746
38.7,4.98,20.1702782375632,23.3472920435746
38.8,4.975,20.2713802494933,23.3472920435746
38.9,4.98,20.2713802494933,23.3472920435746
38.999,4.98,20.1702782375632,23.3472920435746
39.101,4.985,20.1702782375632,23.3472920435746
39.199,4.975,20.2713802494933,23.2461900316446
39.3,4.98,20.1702782375632,23.3472920435746
39.4,4.975,20.1702782375632,23.3472920435746
39.501,4.975,20.1702782375632,23.3472920435746
39.599,4.98,20.2713802494933,23.3472920435746
39.701,4.98,20.2713802494933,23.3472920435746
39.8,4.98,20.1702782375632,23.4483940555046
39.9,4.98,20.2713802494933,23.3472920435746
40,4.975,20.1702782375632,23.3472920435746
40.1,4.975,20.2713802494933,23.3472920435746
40.2,4.98,20.1702782375632,23.3472920435746
